h;f_backward;f_central;f_forward;d_backward;d_central;d_forward;f_s;d_s
0.29320 ;0.027134186119778; 0.001265025229199; 0.024604135661380; 0.027134125298418; 0.001265042166792; 0.024604040964834; 0.027986663625113; 0.027985705546909; 
0.29340 ;0.027153557629330; 0.001266872973187; 0.024619811682956; 0.027153432609254; 0.001266766739578; 0.024619899130098; 0.028005260274283; 0.028006104445068; 
0.29360 ;0.027172690720303; 0.001268512100918; 0.024635666518466; 0.027172740961647; 0.001268492483276; 0.024635755995094; 0.028025332138411; 0.028026504980253; 
0.29380 ;0.027192002625210; 0.001270151228650; 0.024651670365589; 0.027192050355498; 0.001270219397877; 0.024651611559744; 0.028047922298781; 0.028046907152148; 
0.29400 ;0.027211284727795; 0.001271909565671; 0.024667465596454; 0.027211360790709; 0.001271947483369; 0.024667465823972; 0.028067472622267; 0.028067310960442; 
0.29420 ;0.027230537028058; 0.001273518891080; 0.024683469443576; 0.027230672267182; 0.001273676739742; 0.024683318787699; 0.028088468358389; 0.028087716404822; 
0.29440 ;0.027249968142254; 0.001275366635068; 0.024699205069797; 0.027249984784819; 0.001275407166985; 0.024699170450848; 0.028108197495810; 0.028108123484972; 
0.29460 ;0.027269369454129; 0.001277214379056; 0.024714940696018; 0.027269298343522; 0.001277138765090; 0.024715020813342; 0.028127300784460; 0.028128532200583; 
0.29480 ;0.027288532347424; 0.001278823704465; 0.024730855136173; 0.027288612943192; 0.001278871534044; 0.024730869875104; 0.028149250194899; 0.028148942551343; 
0.29500 ;0.027308052868588; 0.001280731053097; 0.024746590762393; 0.027307928583732; 0.001280605473838; 0.024746717636056; 0.028168144867293; 0.028169354536933; 
0.29520 ;0.027327185959561; 0.001282250971539; 0.024762684016483; 0.027327245265043; 0.001282340584461; 0.024762564096120; 0.028190928742758; 0.028189768157049; 
0.29540 ;0.027346497864468; 0.001283979506238; 0.024778538851993; 0.027346562987028; 0.001284076865904; 0.024778409255220; 0.028211045310370; 0.028210183411370; 
0.29560 ;0.027365750164731; 0.001285708040936; 0.024794363885181; 0.027365881749587; 0.001285814318154; 0.024794253113279; 0.028231251284949; 0.028230600299590; 
0.29580 ;0.027385211081250; 0.001287525982602; 0.024810159116046; 0.027385201552623; 0.001287552941203; 0.024810095670218; 0.028251189038626; 0.028251018821389; 
0.29600 ;0.027404433579190; 0.001289254517300; 0.024825954346912; 0.027404522396038; 0.001289292735039; 0.024825936925961; 0.028270888373724; 0.028271438976459; 
0.29620 ;0.027423834891064; 0.001290953249676; 0.024841928391712; 0.027423844279734; 0.001291033699652; 0.024841776880430; 0.028293031499258; 0.028291860764487; 
0.29640 ;0.027443206400616; 0.001292860598309; 0.024857455401676; 0.027443167203612; 0.001292775835032; 0.024857615533547; 0.028311196014754; 0.028312284185156; 
0.29660 ;0.027462548107846; 0.001294589133008; 0.024873399644153; 0.027462491167574; 0.001294519141168; 0.024873452885237; 0.028331789419524; 0.028332709238157; 
0.29680 ;0.027481830210431; 0.001296258063061; 0.024889314084308; 0.027481816171522; 0.001296263618051; 0.024889288935421; 0.028353470609061; 0.028353135923177; 
0.29700 ;0.027501112313016; 0.001297956795437; 0.024905198722141; 0.027501142215358; 0.001298009265668; 0.024905123684021; 0.028373900101057; 0.028373564239899; 
0.29720 ;0.027520603031857; 0.001299864144070; 0.024920874743717; 0.027520469298983; 0.001299756084011; 0.024920957130962; 0.028393062994353; 0.028393994188012; 
0.29740 ;0.027539825529797; 0.001301562876446; 0.024936699776904; 0.027539797422300; 0.001301504073068; 0.024936789276164; 0.028413313672415; 0.028414425767203; 
0.29760 ;0.027559048027737; 0.001303172201855; 0.024952733426349; 0.027559126585209; 0.001303253232828; 0.024952620119553; 0.028435665414206; 0.028434858977161; 
0.29780 ;0.027578449339612; 0.001305049748166; 0.024968320040958; 0.027578456787613; 0.001305003563282; 0.024968449661049; 0.028454381272665; 0.028455293817567; 
0.29800 ;0.027597791046841; 0.001306748480542; 0.024984294085758; 0.027597788029415; 0.001306755064419; 0.024984277900576; 0.028475555822722; 0.028475730288115; 
0.29820 ;0.027617132754071; 0.001308536619885; 0.025000059514301; 0.027617120310514; 0.001308507736229; 0.025000104838057; 0.028496447250716; 0.028496168388484; 
0.29840 ;0.027636444658978; 0.001310235352261; 0.025015973954456; 0.027636453630814; 0.001310261578700; 0.025015930473413; 0.028517100260130; 0.028516608118367; 
0.29860 ;0.027655905575497; 0.001312083096249; 0.025031739382999; 0.027655787990216; 0.001312016591823; 0.025031754806570; 0.028536456868521; 0.028537049477451; 
0.29880 ;0.027675157875760; 0.001313781828625; 0.025047624020831; 0.027675123388621; 0.001313772775587; 0.025047577837447; 0.028557243988386; 0.028557492465416; 
0.29900 ;0.027694380373700; 0.001315450758679; 0.025063478856342; 0.027694459825931; 0.001315530129981; 0.025063399565970; 0.028578805968634; 0.028577937081955; 
0.29920 ;0.027713811487897; 0.001317328304989; 0.025079154877918; 0.027713797302049; 0.001317288654995; 0.025079219992060; 0.028597760245673; 0.028598383326750; 
0.29940 ;0.027733182997449; 0.001319116444333; 0.025094979911105; 0.027733135816876; 0.001319048350618; 0.025095039115640; 0.028618130133025; 0.028618831199490; 
0.29960 ;0.027752524704678; 0.001320785374386; 0.025110983758228; 0.027752475370313; 0.001320809216839; 0.025110856936634; 0.028640556380621; 0.028639280699863; 
0.29980 ;0.027771866411908; 0.001322543711407; 0.025126749186771; 0.027771815962262; 0.001322571253649; 0.025126673454963; 0.028660419628493; 0.028659731827554; 
0.30000 ;0.027791178316815; 0.001324331850751; 0.025142514615314; 0.027791157592625; 0.001324334461037; 0.025142488670552; 0.028680357382170; 0.028680184582247; 
0.30020 ;0.027810430617077; 0.001326060385449; 0.025158309846179; 0.027810500261304; 0.001326098838991; 0.025158302583321; 0.028700012013785; 0.028700638963631; 
0.30040 ;0.027829861731274; 0.001327818722470; 0.025174224286334; 0.027829843968201; 0.001327864387502; 0.025174115193196; 0.028722080633513; 0.028721094971394; 
0.30060 ;0.027849292845471; 0.001329696268780; 0.025189930110233; 0.027849188713216; 0.001329631106559; 0.025189926500098; 0.028741273329130; 0.028741552605219; 
0.30080 ;0.027868485541089; 0.001331335396512; 0.025205784945743; 0.027868534496252; 0.001331398996151; 0.025205736503950; 0.028762179658285; 0.028762011864793; 
0.30100 ;0.027887857050641; 0.001333093733533; 0.025221639781253; 0.027887881317210; 0.001333168056268; 0.025221545204675; 0.028783801243178; 0.028782472749804; 
0.30120 ;0.027907228560193; 0.001334852070553; 0.025237494616763; 0.027907229175992; 0.001334938286898; 0.025237352602196; 0.028804215834013; 0.028802935259938; 
0.30140 ;0.027926540465100; 0.001336610407574; 0.025253289847629; 0.027926578072501; 0.001336709688032; 0.025253158696436; 0.028824362203947; 0.028823399394881; 
0.30160 ;0.027946031183942; 0.001338577360852; 0.025268906264560; 0.027945928006636; 0.001338482259659; 0.025268963487318; 0.028842943951956; 0.028843865154318; 
0.30180 ;0.027965313286526; 0.001340216488583; 0.025284880309360; 0.027965278978301; 0.001340256001768; 0.025284766974765; 0.028864222810141; 0.028864332537936; 
0.30200 ;0.027984714598401; 0.001342123837216; 0.025300466923969; 0.027984630987396; 0.001342030914348; 0.025300569158699; 0.028883922145239; 0.028884801545422; 
0.30220 ;0.028003937096341; 0.001343762964947; 0.025316381364124; 0.028003984033823; 0.001343806997390; 0.025316370039044; 0.028905022189490; 0.028905272176459; 
0.30240 ;0.028023338408215; 0.001345610708935; 0.025332087188022; 0.028023338117485; 0.001345584250881; 0.025332169615722; 0.028925883815161; 0.028925744430738; 
0.30260 ;0.028042680115445; 0.001347339243634; 0.025347971825855; 0.028042693238282; 0.001347362674812; 0.025347967888657; 0.028946477219931; 0.028946218307944; 
0.30280 ;0.028062021822674; 0.001349097580655; 0.025363856463687; 0.028062049396116; 0.001349142269172; 0.025363764857771; 0.028967160031668; 0.028966693807759; 
0.30300 ;0.028081333727582; 0.001350915522320; 0.025379502682941; 0.028081406590889; 0.001350923033951; 0.025379560522988; 0.028986278221480; 0.028987170929874; 
0.30320 ;0.028100824446423; 0.001352763266308; 0.025395327716129; 0.028100764822502; 0.001352704969136; 0.025395354884230; 0.029006767318121; 0.029007649673971; 
0.30340 ;0.028120106549008; 0.001354491801007; 0.025411122946994; 0.028120124090858; 0.001354488074719; 0.025411147941420; 0.029028001472823; 0.029028130039740; 
0.30360 ;0.028139537663205; 0.001356309742673; 0.025426888375537; 0.028139484395857; 0.001356272350688; 0.025426939694481; 0.029048326656691; 0.029048612026862; 
0.30380 ;0.028158909172757; 0.001358097882016; 0.025442713408725; 0.028158845737401; 0.001358057797032; 0.025442730143337; 0.029069352195135; 0.029069095635029; 
0.30400 ;0.028178101868374; 0.001359737009747; 0.025458627848880; 0.028178208115392; 0.001359844413741; 0.025458519287910; 0.029090467140547; 0.029089580863921; 
0.30420 ;0.028197443575604; 0.001361554951413; 0.025474363475101; 0.028197571529731; 0.001361632200804; 0.025474307128124; 0.029110360190741; 0.029110067713228; 
0.30440 ;0.028216993899090; 0.001363462300046; 0.025490069298999; 0.028216935980320; 0.001363421158210; 0.025490093663900; 0.029130029723517; 0.029130556182635; 
0.30460 ;0.028236276001675; 0.001365190834744; 0.025505924134509; 0.028236301467061; 0.001365211285949; 0.025505878895163; 0.029150727436415; 0.029151046271825; 
0.30480 ;0.028255558104260; 0.001366889567120; 0.025521778970020; 0.028255667989854; 0.001367002584009; 0.025521662821835; 0.029172453329436; 0.029171537980488; 
0.30500 ;0.028275019020779; 0.001368796915753; 0.025537425189273; 0.028275035548603; 0.001368795052381; 0.025537445443840; 0.029191690728537; 0.029192031308306; 
0.30520 ;0.028294450134976; 0.001370614857419; 0.025553220420139; 0.028294404143207; 0.001370588691053; 0.025553226761100; 0.029212284133307; 0.029212526254968; 
0.30540 ;0.028313851446850; 0.001372402996762; 0.025569015651004; 0.028313773773569; 0.001372383500015; 0.025569006773538; 0.029233592793814; 0.029233022820158; 
0.30560 ;0.028332984537823; 0.001374071926816; 0.025584840684192; 0.028333144439590; 0.001374179479256; 0.025584785481078; 0.029253664657942; 0.029253521003562; 
0.30580 ;0.028352534861310; 0.001375979275448; 0.025600576310413; 0.028352516141172; 0.001375976628764; 0.025600562883643; 0.029273840830199; 0.029274020804866; 
0.30600 ;0.028371876568539; 0.001377767414792; 0.025616311936633; 0.028371888878216; 0.001377774948530; 0.025616338981156; 0.029293778583876; 0.029294522223757; 
0.30620 ;0.028391158671124; 0.001379466147168; 0.025632196574466; 0.028391262650624; 0.001379574438543; 0.025632113773538; 0.029315996215216; 0.029315025259916; 
0.30640 ;0.028410649389966; 0.001381373495801; 0.025647902398364; 0.028410637458297; 0.001381375098791; 0.025647887260716; 0.029335427329413; 0.029335529913033; 
0.30660 ;0.028430080504162; 0.001383251042111; 0.025663548617618; 0.028430013301137; 0.001383176929264; 0.025663659442610; 0.029354947850577; 0.029356036182792; 
0.30680 ;0.028449303002103; 0.001384949774487; 0.025679403453128; 0.028449390179045; 0.001384979929951; 0.025679430319143; 0.029376763150565; 0.029376544068876; 
0.30700 ;0.028468704313977; 0.001386737913830; 0.025695228486316; 0.028468768091923; 0.001386784100841; 0.025695199890241; 0.029397371456496; 0.029397053570975; 
0.30720 ;0.028488075823529; 0.001388526053174; 0.025711023717182; 0.028488147039673; 0.001388589441924; 0.025710968155824; 0.029417726442686; 0.029417564688773; 
0.30740 ;0.028507566542370; 0.001390373797162; 0.025726848750369; 0.028507527022195; 0.001390395953189; 0.025726735115817; 0.029438126132361; 0.029438077421955; 
0.30760 ;0.028526878447278; 0.001392132134183; 0.025742584376590; 0.028526908039391; 0.001392203634624; 0.025742500770142; 0.029459583804480; 0.029458591770204; 
0.30780 ;0.028546369166119; 0.001394128889783; 0.025758141188876; 0.028546290091162; 0.001394012486219; 0.025758265118724; 0.029478269860617; 0.029479107733212; 
0.30800 ;0.028565651268704; 0.001395797819836; 0.025774055629032; 0.028565673177411; 0.001395822507964; 0.025774028161484; 0.029499548718802; 0.029499625310656; 
0.30820 ;0.028585082382901; 0.001397675366147; 0.025789761452930; 0.028585057298039; 0.001397633699846; 0.025789789898346; 0.029520276234022; 0.029520144502228; 
0.30840 ;0.028604483694775; 0.001399433703168; 0.025805616288440; 0.028604442452946; 0.001399446061856; 0.025805550329234; 0.029541376278273; 0.029540665307611; 
0.30860 ;0.028623676390393; 0.001401102633221; 0.025821471123950; 0.028623828642035; 0.001401259593983; 0.025821309454069; 0.029562223002783; 0.029561187726487; 
0.30880 ;0.028643226713879; 0.001403069586499; 0.025837117343204; 0.028643215865207; 0.001403074296215; 0.025837067272777; 0.029581594512335; 0.029581711758547; 
0.30900 ;0.028662538618786; 0.001404798121197; 0.025852942376392; 0.028662604122363; 0.001404890168542; 0.025852823785279; 0.029603201196066; 0.029602237403473; 
0.30920 ;0.028682029337628; 0.001406735272153; 0.025868558793323; 0.028681993413405; 0.001406707210953; 0.025868578991499; 0.029622393891684; 0.029622764660950; 
0.30940 ;0.028701311440213; 0.001408493609173; 0.025884324221866; 0.028701383738234; 0.001408525423437; 0.025884332891361; 0.029642897889487; 0.029643293530665; 
0.30960 ;0.028720772356732; 0.001410371155484; 0.025900059848087; 0.028720775096752; 0.001410344805983; 0.025900085484786; 0.029664117143027; 0.029663824012301; 
0.30980 ;0.028740203470929; 0.001412099690182; 0.025915974288242; 0.028740167488859; 0.001412165358580; 0.025915836771700; 0.029685396001211; 0.029684356105544; 
0.31000 ;0.028759425968869; 0.001413858027203; 0.025931680112140; 0.028759560914459; 0.001413987081217; 0.025931586752025; 0.029705497667662; 0.029704889810082; 
0.31020 ;0.028778976292355; 0.001415795178158; 0.025947385936038; 0.028778955373450; 0.001415809973884; 0.025947335425683; 0.029725360915533; 0.029725425125595; 
0.31040 ;0.028798347801907; 0.001417642922146; 0.025963032155292; 0.028798350865736; 0.001417634036569; 0.025963082792599; 0.029744985744826; 0.029745962051770; 
0.31060 ;0.028817659706814; 0.001419401259167; 0.025978886990802; 0.028817747391218; 0.001419459269261; 0.025978828852695; 0.029767143771521; 0.029766500588293; 
0.31080 ;0.028837120623334; 0.001421278805478; 0.025994533210056; 0.028837144949796; 0.001421285671950; 0.025994573605896; 0.029786574885718; 0.029787040734848; 
0.31100 ;0.028856611342175; 0.001423126549466; 0.026010328440921; 0.028856543541373; 0.001423113244625; 0.026010317052123; 0.029808256075255; 0.029807582491118; 
0.31120 ;0.028875863642438; 0.001424855084164; 0.026026123671787; 0.028875943165849; 0.001424941987274; 0.026026059191301; 0.029828774974219; 0.029828125856793; 
0.31140 ;0.028895264954312; 0.001426702828152; 0.026041889100330; 0.028895343823126; 0.001426771899887; 0.026041800023353; 0.029849055454604; 0.029848670831554; 
0.31160 ;0.028914845080121; 0.001428610176785; 0.026057624726550; 0.028914745513106; 0.001428602982452; 0.026057539548202; 0.029869410440794; 0.029869217415089; 
0.31180 ;0.028934216589673; 0.001430457920773; 0.026073330550449; 0.028934148235689; 0.001430435234959; 0.026073277765772; 0.029889527008406; 0.029889765607079; 
0.31200 ;0.028953558296902; 0.001432275862439; 0.026089036374347; 0.028953551990778; 0.001432268657397; 0.026089014675984; 0.029910627052656; 0.029910315407209; 
0.31220 ;0.028973078818066; 0.001434183211072; 0.026104712395923; 0.028972956778273; 0.001434103249754; 0.026104750278764; 0.029930564806334; 0.029930866815166; 
0.31240 ;0.028992390722973; 0.001435911745770; 0.026120537429111; 0.028992362598075; 0.001435939012020; 0.026120484574035; 0.029951500937811; 0.029951419830637; 
0.31260 ;0.029011792034848; 0.001437789292081; 0.026136213450687; 0.029011769450086; 0.001437775944184; 0.026136217561719; 0.029972153947226; 0.029971974453302; 
0.31280 ;0.029031044335110; 0.001439517826779; 0.026152038483875; 0.029031177334208; 0.001439614046234; 0.026151949241739; 0.029992911264769; 0.029992530682846; 
0.31300 ;0.029050654263241; 0.001441514582379; 0.026167625098483; 0.029050586250342; 0.001441453318160; 0.026167679614021; 0.030012521192900; 0.030013088518957; 
0.31320 ;0.029070025772793; 0.001443332524045; 0.026183390527027; 0.029069996198388; 0.001443293759951; 0.026183408678486; 0.030032801673285; 0.030033647961316; 
0.31340 ;0.029089397282345; 0.001445120663388; 0.026199126153247; 0.029089407178249; 0.001445135371595; 0.026199136435058; 0.030054363653532; 0.030054209009612; 
0.31360 ;0.029108917803509; 0.001447028012021; 0.026214861779468; 0.029108819189824; 0.001446978153082; 0.026214862883661; 0.030074778244368; 0.030074771663526; 
0.31380 ;0.029128229708417; 0.001448845953686; 0.026230567603366; 0.029128232233017; 0.001448822104400; 0.026230588024217; 0.030094969317786; 0.030095335922744; 
0.31400 ;0.029147720427258; 0.001450723499997; 0.026246243624942; 0.029147646307728; 0.001450667225539; 0.026246311856651; 0.030116128966681; 0.030115901786949; 
0.31420 ;0.029166972727521; 0.001452422232373; 0.026262098460452; 0.029167061413859; 0.001452513516487; 0.026262034380885; 0.030137035295836; 0.030136469255827; 
0.31440 ;0.029186582655652; 0.001454389185650; 0.026277804284351; 0.029186477551309; 0.001454360977233; 0.026277755596844; 0.030156794235579; 0.030157038329063; 
0.31460 ;0.029205983967526; 0.001456266731961; 0.026293420701282; 0.029205894719982; 0.001456209607766; 0.026293475504449; 0.030176642582289; 0.030177609006340; 
0.31480 ;0.029225355477078; 0.001458054871304; 0.026309215932147; 0.029225312919778; 0.001458059408076; 0.026309194103626; 0.030198368475310; 0.030198181287344; 
0.31500 ;0.029244697184308; 0.001459962219937; 0.026324802546756; 0.029244732150598; 0.001459910378150; 0.026324911394298; 0.030218052909247; 0.030218755171758; 
0.31520 ;0.029264217705472; 0.001461839766247; 0.026340567975299; 0.029264152412344; 0.001461762517979; 0.026340627376386; 0.030238392994276; 0.030239330659265; 
0.31540 ;0.029283529610379; 0.001463627905591; 0.026356303601520; 0.029283573704917; 0.001463615827550; 0.026356342049817; 0.030260014579169; 0.030259907749554; 
0.31560 ;0.029302990526898; 0.001465386242612; 0.026372188239353; 0.029302996028218; 0.001465470306853; 0.026372055414512; 0.030281680867544; 0.030280486442305; 
0.31580 ;0.029322451443417; 0.001467263788922; 0.026387894063251; 0.029322419382148; 0.001467325955876; 0.026387767470395; 0.030301633522383; 0.030301066737204; 
0.31600 ;0.029341852755292; 0.001469230742200; 0.026403391270892; 0.029341843766608; 0.001469182774609; 0.026403478217390; 0.030320751712195; 0.030321648633935; 
0.31620 ;0.029361224264844; 0.001470989079220; 0.026419246106403; 0.029361269181501; 0.001471040763041; 0.026419187655419; 0.030342894837729; 0.030342232132181; 
0.31640 ;0.029380774588330; 0.001472956032498; 0.026434892325656; 0.029380695626726; 0.001472899921159; 0.026434895784408; 0.030362728283278; 0.030362817231629; 
0.31660 ;0.029400146097882; 0.001474803776486; 0.026450508742587; 0.029400123102185; 0.001474760248953; 0.026450602604279; 0.030382353112570; 0.030383403931962; 
0.31680 ;0.029419636816723; 0.001476681322796; 0.026466303973453; 0.029419551607780; 0.001476621746412; 0.026466308114955; 0.030404421732298; 0.030403992232863; 
0.31700 ;0.029438948721631; 0.001478439659817; 0.026482069401996; 0.029438981143411; 0.001478484413525; 0.026482012316360; 0.030425044939390; 0.030424582134018; 
0.31720 ;0.029458409638150; 0.001480287403805; 0.026497805028217; 0.029458411708980; 0.001480348250281; 0.026497715208418; 0.030445757553450; 0.030445173635108; 
0.31740 ;0.029477840752347; 0.001482254357083; 0.026513332038181; 0.029477843304387; 0.001482213256668; 0.026513416791052; 0.030465039656035; 0.030465766735822; 
0.31760 ;0.029497242064221; 0.001484102101071; 0.026529037862079; 0.029497275929535; 0.001484079432675; 0.026529117064186; 0.030485275432936; 0.030486361435839; 
0.31780 ;0.029516792387707; 0.001486009449704; 0.026544773488300; 0.029516709584324; 0.001485946778290; 0.026544816027743; 0.030506733105055; 0.030506957734845; 
0.31800 ;0.029536163897259; 0.001487857193692; 0.026560449509876; 0.029536144268655; 0.001487815293504; 0.026560513681647; 0.030526804969183; 0.030527555632525; 
0.31820 ;0.029555505604489; 0.001489615530713; 0.026576274543063; 0.029555579982430; 0.001489684978304; 0.026576210025821; 0.030549007699362; 0.030548155128562; 
0.31840 ;0.029574996323331; 0.001491552681668; 0.026591890959995; 0.029575016725549; 0.001491555832680; 0.026591905060189; 0.030568915650717; 0.030568756222641; 
0.31860 ;0.029594487042172; 0.001493400425656; 0.026607686190860; 0.029594454497914; 0.001493427856620; 0.026607598784675; 0.030589762375227; 0.030589358914444; 
0.31880 ;0.029613918156369; 0.001495337576611; 0.026623272805469; 0.029613893299426; 0.001495301050112; 0.026623291199201; 0.030609506413809; 0.030609963203655; 
0.31900 ;0.029633349270566; 0.001497155518277; 0.026639038234012; 0.029633333129986; 0.001497175413146; 0.026638982303693; 0.030630204126707; 0.030630569089961; 
0.31920 ;0.029652750582440; 0.001499003262265; 0.026654773860233; 0.029652773989495; 0.001499050945711; 0.026654672098073; 0.030651825711600; 0.030651176573042; 
0.31940 ;0.029672330708249; 0.001501000017865; 0.026670300870197; 0.029672215877854; 0.001500927647795; 0.026670360582264; 0.030671167418829; 0.030671785652583; 
0.31960 ;0.029691642613156; 0.001502817959531; 0.026686036496417; 0.029691658794965; 0.001502805519387; 0.026686047756191; 0.030692610189787; 0.030692396328270; 
0.31980 ;0.029711163134320; 0.001504725308163; 0.026701712517993; 0.029711102740728; 0.001504684560475; 0.026701733619777; 0.030712965175978; 0.030713008599783; 
0.32000 ;0.029730475039227; 0.001506453842862; 0.026717537551181; 0.029730547715045; 0.001506564771049; 0.026717418172947; 0.030734258935324; 0.030733622466809; 
0.32020 ;0.029749935955746; 0.001508480400784; 0.026733004956500; 0.029749993717816; 0.001508446151097; 0.026733101415622; 0.030753272817007; 0.030754237929029; 
0.32040 ;0.029769396872265; 0.001510298342450; 0.026748800187366; 0.029769440748943; 0.001510328700608; 0.026748783347728; 0.030774402663580; 0.030774854986130; 
0.32060 ;0.029788798184140; 0.001512116284115; 0.026764595418231; 0.029788888808327; 0.001512212419570; 0.026764463969187; 0.030796456382147; 0.030795473637792; 
0.32080 ;0.029808378309949; 0.001514113039715; 0.026780152230518; 0.029808337895869; 0.001514097307973; 0.026780143279923; 0.030816245124213; 0.030816093883701; 
0.32100 ;0.029827749819501; 0.001516020388348; 0.026795709042804; 0.029827788011470; 0.001515983365804; 0.026795821279861; 0.030835825250021; 0.030836715723540; 
0.32120 ;0.029847300142987; 0.001517927736981; 0.026811444669025; 0.029847239155030; 0.001517870593053; 0.026811497968923; 0.030857476637236; 0.030857339156992; 
0.32140 ;0.029866582245572; 0.001519715876324; 0.026827180295246; 0.029866691326452; 0.001519758989709; 0.026827173347034; 0.030878010437361; 0.030877964183741; 
0.32160 ;0.029886251778348; 0.001521682829602; 0.026842856316821; 0.029886144525636; 0.001521648555759; 0.026842847414117; 0.030898350522391; 0.030898590803470; 
0.32180 ;0.029905533880932; 0.001523500771268; 0.026858532338397; 0.029905598752483; 0.001523539291194; 0.026858520170095; 0.030918750212065; 0.030919219015862; 
0.32200 ;0.029924964995129; 0.001525408119900; 0.026874178557651; 0.029925054006894; 0.001525431196000; 0.026874191614894; 0.030940088674895; 0.030939848820603; 
0.32220 ;0.029944574923260; 0.001527375073178; 0.026889824776904; 0.029944510288770; 0.001527324270167; 0.026889861748435; 0.030960026428572; 0.030960480217375; 
0.32240 ;0.029963946432812; 0.001529282421811; 0.026905411391513; 0.029963967598013; 0.001529218513685; 0.026905530570643; 0.030980038688055; 0.030981113205859; 
0.32260 ;0.029983496756299; 0.001531159968121; 0.026921206622379; 0.029983425934523; 0.001531113926540; 0.026921198081443; 0.031002122208945; 0.031001747785743; 
0.32280 ;0.030002838463528; 0.001532948107464; 0.026936942248599; 0.030002885298201; 0.001533010508722; 0.026936864280756; 0.031023103043906; 0.031022383956706; 
0.32300 ;0.030022358984692; 0.001534825653775; 0.026952677874820; 0.030022345688948; 0.001534908260220; 0.026952529168508; 0.031043875262610; 0.031043021718434; 
0.32320 ;0.030041790098889; 0.001536762804730; 0.026968234687106; 0.030041807106665; 0.001536807181022; 0.026968192744622; 0.031063529894224; 0.031063661070610; 
0.32340 ;0.030061251015408; 0.001538640351041; 0.026983940511005; 0.030061269551254; 0.001538707271116; 0.026983855009021; 0.031084987566344; 0.031084302012916; 
0.32360 ;0.030080860943539; 0.001540696711285; 0.026999437718646; 0.030080733022615; 0.001540608530492; 0.026999515961630; 0.031104508087508; 0.031104944545036; 
0.32380 ;0.030100262255414; 0.001542574257596; 0.027015083937900; 0.030100197520649; 0.001542510959138; 0.027015175602372; 0.031124654457442; 0.031125588666655; 
0.32400 ;0.030119633764966; 0.001544362396939; 0.027030908971088; 0.030119663045257; 0.001544414557043; 0.027030833931171; 0.031147140309683; 0.031146234377452; 
0.32420 ;0.030139184088452; 0.001546329350217; 0.027046525388019; 0.030139129596340; 0.001546319324194; 0.027046490947952; 0.031167420790068; 0.031166881677114; 
0.32440 ;0.030158525795682; 0.001548087687237; 0.027062320618884; 0.030158597173800; 0.001548225260582; 0.027062146652637; 0.031188610241286; 0.031187530565322; 
0.32460 ;0.030178016514523; 0.001550144047482; 0.027077698617236; 0.030178065777536; 0.001550132366193; 0.027077801045150; 0.031207296297423; 0.031208181041759; 
0.32480 ;0.030197477431042; 0.001552021593793; 0.027093464045780; 0.030197535407451; 0.001552040641018; 0.027093454125415; 0.031228321835867; 0.031228833106109; 
0.32500 ;0.030217057556851; 0.001554018349393; 0.027109020858066; 0.030217006063444; 0.001553950085044; 0.027109105893357; 0.031248796031348; 0.031249486758056; 
0.32520 ;0.030236488671048; 0.001555866093381; 0.027124726681964; 0.030236477745418; 0.001555860698259; 0.027124756348899; 0.031269657657019; 0.031270141997281; 
0.32540 ;0.030255889982922; 0.001557743639691; 0.027140432505863; 0.030255950453272; 0.001557772480654; 0.027140405491965; 0.031291413352362; 0.031290798823468; 
0.32560 ;0.030275440306409; 0.001559680790646; 0.027156078725116; 0.030275424186908; 0.001559685432215; 0.027156053322478; 0.031311842844359; 0.031311457236301; 
0.32580 ;0.030294782013638; 0.001561528534634; 0.027171724944370; 0.030294898946227; 0.001561599552932; 0.027171699840363; 0.031332302138678; 0.031332117235460; 
0.32600 ;0.030314481348736; 0.001563555092557; 0.027187371163623; 0.030314374731129; 0.001563514842793; 0.027187345045543; 0.031352552816740; 0.031352778820629; 
0.32620 ;0.030333793253644; 0.001565402836545; 0.027202957778232; 0.030333851541515; 0.001565431301786; 0.027202988937943; 0.031372848198286; 0.031373441991495; 
0.32640 ;0.030353254170163; 0.001567250580533; 0.027218753009097; 0.030353329377287; 0.001567348929901; 0.027218631517486; 0.031394901916853; 0.031394106747734; 
0.32660 ;0.030372834295972; 0.001569336743100; 0.027234160809772; 0.030372808238346; 0.001569267727125; 0.027234272784096; 0.031413900897375; 0.031414773089034; 
0.32680 ;0.030392235607846; 0.001571184487088; 0.027249896435993; 0.030392288124591; 0.001571187693447; 0.027249912737696; 0.031435790703169; 0.031435441015075; 
0.32700 ;0.030411815733655; 0.001573091835721; 0.027265602259891; 0.030411769035925; 0.001573108828856; 0.027265551378212; 0.031456607625357; 0.031456110525544; 
0.32720 ;0.030431187243207; 0.001574939579709; 0.027281308083789; 0.030431250972247; 0.001575031133340; 0.027281188705567; 0.031477484152190; 0.031476781620117; 
0.32740 ;0.030450707764371; 0.001576936335309; 0.027296805291431; 0.030450733933459; 0.001576954606888; 0.027296824719684; 0.031497034475676; 0.031497454298481; 
0.32760 ;0.030470198483212; 0.001578873486264; 0.027312451510684; 0.030470217919462; 0.001578879249487; 0.027312459420488; 0.031517478868834; 0.031518128560318; 
0.32780 ;0.030489689202054; 0.001580780834897; 0.027328097729938; 0.030489702930157; 0.001580805061127; 0.027328092807903; 0.031539085552565; 0.031538804405311; 
